url,title,partner,enroll,rating,level,duration,skills,reviews,category
https://www.coursera.org/learn/high-voltage-schottky-and-p-n-diodes,High Voltage Schottky and p-n Diodes,University of Colorado Boulder,,,Intermediate level,2 weeks to complete,"Electronics, Power Electronics, Electronic Components, High Voltage, Electronics Engineering, Simulation and Simulation Software, Semiconductors",,Physical Science and Engineering
https://www.coursera.org/learn/fisica-sperimentale-meccanica-termodinamica,"Introduzione alla fisica sperimentale: meccanica, termodinamica",Politecnico di Milano,"3,120",4.6,Beginner level,2 weeks to complete,"Engineering Analysis, Physics, Physical Science, Mechanics, Systems Of Measurement, Hydraulics, Calculus, Experimentation, Engineering Calculations, Thermal Management",27,Physical Science and Engineering
https://www.coursera.org/learn/new-fermentation-markets-and-how-they-scale,New Fermentation Markets and How They Scale,University of Illinois Urbana-Champaign,,,Beginner level,,"Process Engineering, Innovation, Food and Beverage, Scalability, Biotechnology, Global Marketing, Chemical Engineering, Sustainability Standards, Manufacturing and Production, Product Development, Market Trend, Sustainable Technologies, Market Analysis, Microbiology, Workforce Development",,Physical Science and Engineering
https://www.coursera.org/learn/material-behavior,Material Behavior,Georgia Institute of Technology,"45,831",4.8,,3 weeks to complete,"Semiconductors, Chemical Engineering, Materials science, Structural Analysis, Physical Science, Mechanical Engineering, Chemistry","1,309",Physical Science and Engineering
https://www.coursera.org/learn/introduction-to-engineering-design,Introduction to Engineering Design,Starweaver,"2,518",4.9,Beginner level,,"Engineering, Engineering Design Process, Sustainable Design, Problem Solving, Product Engineering, Mechanical Design, Automation, Emerging Technologies, Analytical Skills, Artificial Intelligence and Machine Learning (AI/ML), Prototyping, Simulation and Simulation Software, Computer-Aided Design, Innovation, Conceptual Design, Creativity",12,Physical Science and Engineering
https://www.coursera.org/learn/thermodynamics-and-phase-equilibria,Thermodynamics and Phase Equilibria,Korea Advanced Institute of Science and Technology(KAIST),,,Intermediate level,1 week to complete,"Physics, Engineering Calculations, Physical Science, Materials science, Thermal Management, Engineering, Mechanics, Applied Mathematics",,Physical Science and Engineering
https://www.coursera.org/learn/rfmicrowave-design---antenna-design,RF/Microwave Design - Antenna Design,Coursera,,,Intermediate level,,"Business Workflow Analysis, Engineering Design Process, Communication Systems, Verification And Validation, Prototyping, Electrical Engineering, Wireless Networks, Electronics, Radiation Protection, Electronics Engineering, Simulations, Digital Communications, Technical Design, Network Troubleshooting, Simulation and Simulation Software, Workflow Management, Telecommunications",,Physical Science and Engineering
https://www.coursera.org/learn/astro,Astronomy: Exploring Time and Space,University of Arizona,"264,805",4.8,Beginner level,5 weeks at 10 hours a week,"Global Positioning Systems, Scientific Visualization, Research, Chemistry, Ancient History, Physics, Simulations, Biology, Physical Science, Engineering, Scientific, and Technical Instruments, Scientific Methods","3,971",Physical Science and Engineering
https://www.coursera.org/learn/aiml-applications-in-oil-and-gas-industry,AI & ML Applications in Oil and Gas Industry,L&T EduTech,"5,448",4.8,Beginner level,,"Image Analysis, Artificial Intelligence, Production Process, Natural Resource Management, Oil and Gas, Geostatistics, Big Data, Process Engineering, Anomaly Detection, Data Management, Exploratory Data Analysis, Machine Learning, Petroleum Industry, Physical Science, Data Processing, Artificial Intelligence and Machine Learning (AI/ML)",60,Physical Science and Engineering
https://www.coursera.org/learn/physical-modeling-with-simscape,Designing and Simulating Physical Models,MathWorks,"1,597",4.8,Beginner level,,"Model Based Systems Engineering, Mathematical Modeling, Engineering Design Process, Control Systems, Engineering, Engineering Software, Engineering Analysis, Robotics, Mechanical Engineering, Simulation and Simulation Software",11,Physical Science and Engineering
https://www.coursera.org/learn/xdesign-foundations-sketching-and-extrusion,xDesign Foundations: Sketching and Extrusion,Dassault Systèmes,"1,745",4.2,Beginner level,,"Mechanical Engineering, Mechanical Design, Engineering Design Process, Computer-Aided Design, 3D Modeling",12,Physical Science and Engineering
https://www.coursera.org/learn/medical-image-processing,Medical Image Processing,MathWorks,"6,978",4.7,Beginner level,,"X-Ray Computed Tomography, Data Import/Export, Deep Learning, Biomedical Engineering, Magnetic Resonance Imaging, Image Analysis, Medical Imaging, Scientific Visualization",27,Physical Science and Engineering
https://www.coursera.org/specializations/design-and-construction-of-hydropower-structures,Design and Construction of Hydropower Structures Specialization,L&T EduTech,,,Advanced level,4 weeks to complete,"Civil Engineering, Construction, Construction Engineering, Construction Management, Electric Power Systems, Electrical Equipment, Electrical Power, Energy and Utilities, Engineering Analysis, Environmental Engineering, Geospatial Mapping, Hydraulics, Hydrology, Mechanical Design, Mechanical Engineering, Safety Standards, Structural Analysis, Structural Engineering, Water Quality, Water Resource Management",,Physical Science and Engineering
https://www.coursera.org/learn/water-treatment,Introduction to Household Water Treatment and Safe Storage,École Polytechnique Fédérale de Lausanne,"29,775",4.8,Intermediate level,1 week at 10 hours a week,"Environmental Engineering, Sanitation, Water Quality, Water Resource Management, Public Health, Governance, Microbiology, Economics, Chemistry","1,092",Physical Science and Engineering
https://www.coursera.org/specializations/image-processing,Image Processing for Engineering and Science Specialization,MathWorks,"9,198",4.7,Beginner level,4 weeks to complete,"Algorithms, Anomaly Detection, Automation, Computer Vision, Data Preprocessing, Data Store, Digital Signal Processing, Geospatial Information and Technology, Image Analysis, Image Quality, Medical Imaging, Quantitative Research, Spatial Analysis, Spatial Data Analysis, Traffic Flow Optimization",249,Physical Science and Engineering
https://www.coursera.org/learn/shape-and-property-control-of-metals-1-and-2,Shape and Property Control of Metals I & II,Arizona State University,"1,944",4.9,Beginner level,2 weeks to complete,"Thermal Management, Semiconductors, Manufacturing Processes, Materials science, Failure Analysis, Mechanical Engineering, Reliability, Engineering Calculations",22,Physical Science and Engineering
https://www.coursera.org/learn/engineering-of-structures-compression,Engineering of Structures: Compression,Dartmouth College,"2,625",4.8,Beginner level,1 week to complete,"Materials science, Structural Analysis, Engineering Analysis, Architectural Engineering, Construction, Engineering Design Process, Civil Engineering, Mechanics, Building Design, Structural Engineering",30,Physical Science and Engineering
https://www.coursera.org/learn/how-can-we-measure-and-study-human-error,How Can We Measure and Study Human Error?,Arizona State University,,4.8,Intermediate level,,"User Experience Design, Research Methodologies, Human Computer Interaction, Experimentation, Case Studies, Research Design, Usability Testing, Data Collection, Human Centered Design, Usability, User Interface (UI), Qualitative Research, User Research",10,Physical Science and Engineering
https://www.coursera.org/learn/general-chemistry,General Chemistry: Concept Development and Application,Rice University,"101,403",4.7,,2 weeks to complete,"Chemistry, Experimentation, General Science and Research, Materials science, Laboratory Research, Scientific Methods, Estimation, Analytical Chemistry, Physical Science","1,265",Physical Science and Engineering
https://www.coursera.org/learn/modernrobotics-course2-ko,"현대 로봇공학, 강좌 2: 로봇 기구학",Northwestern University,,,Intermediate level,2 weeks to complete,"Machine Controls, Linear Algebra, Engineering Calculations, Mechanics, Torque (Physics), Engineering Analysis, Automation Engineering, Robotics, Mechanical Design, Structural Analysis, Control Systems, Mathematical Modeling, Spatial Analysis",,Physical Science and Engineering
https://www.coursera.org/learn/being-researcher,Being a researcher (in Information Science and Technology),Politecnico di Milano,"19,543",4.8,Beginner level,,"Technical Writing, Scientific Methods, Informed Consent, Intellectual Property, Data Integrity, Research, Data Sharing, Ethical Standards And Conduct, Data Ethics, Innovation",208,Physical Science and Engineering
https://www.coursera.org/learn/transistor-field-effect-transistor-bipolar-junction-transistor,Transistor - Field Effect Transistor and Bipolar Junction Transistor,University of Colorado Boulder,"14,118",4.3,Advanced level,1 week at 10 hours a week,"Electronic Components, Electrical and Computer Engineering, Electronics Engineering, Electronics, Electrical Engineering, Semiconductors",91,Physical Science and Engineering
https://www.coursera.org/learn/ingenieria-trafico,Ingeniería de Tráfico,Pontificia Universidad Católica de Chile,"12,459",4.8,Beginner level,,"Mathematical Modeling, Simulations, Engineering Analysis, Traffic Flow Optimization, Transportation Operations, Network Analysis",456,Physical Science and Engineering
https://www.coursera.org/learn/materials-science,Materials Science: 10 Things Every Engineer Should Know,"University of California, Davis","109,985",4.7,,,"Electrical Engineering, Electronic Components, Failure Analysis, Engineering, Mechanical Engineering, Electronics Engineering, Semiconductors, Structural Analysis, Thermal Management, Materials science, Chemical Engineering","4,523",Physical Science and Engineering
https://www.coursera.org/learn/pet-politics-and-pandemics,"Pets, Politics and Pandemics",Columbia University,,,Beginner level,1 week to complete,"Policy Analysis, Scientific Methods, Social Justice, Persuasive Communication, Political Sciences, Personal Development, Systems Thinking, Complex Problem Solving, Social Sciences, Economics, Policy, and Social Studies, Critical Thinking, Culture, Human Learning",,Physical Science and Engineering
https://www.coursera.org/learn/modernrobotics-course4,"Modern Robotics, Course 4:  Robot Motion Planning and Control",Northwestern University,"15,489",4.9,Intermediate level,3 weeks to complete,"Simulation and Simulation Software, Linear Algebra, Robotics, Automation, Mathematical Modeling, Data Structures, Virtual Environment, Artificial Intelligence, Control Systems, Graph Theory, Algorithms",139,Physical Science and Engineering
https://www.coursera.org/learn/getting-there-and-going-beyond,Getting There and Going Beyond,University of Colorado Boulder,,5.0,Beginner level,3 weeks to complete,"Automation, Engineering, Systems Integration, Systems Engineering, Physical Science, Thermal Management, System Testing, Robotics, Human Factors, Control Systems, Mechanics, Structural Engineering, Environmental Monitoring, Communication Systems, Electric Power Systems, Aerospace Basic Quality System Standards, Global Positioning Systems, Engineering Design Process",10,Physical Science and Engineering
https://www.coursera.org/learn/engineering-foundation-for-building-energy-systems,Engineering Foundation for Building Energy Systems,University of Colorado Boulder,,,Advanced level,4 weeks to complete,"Building Design, Engineering Calculations, Energy and Utilities, Engineering, Building Services Engineering, Architectural Engineering, Sustainable Engineering, Engineering Analysis, Thermal Management, Climate Change Mitigation, HVAC",,Physical Science and Engineering
https://www.coursera.org/specializations/managing-major-engineering-projects,Managing Major Engineering Projects Specialization,University of Leeds,"18,901",4.7,Intermediate level,2 months to complete,"Business Risk Management, Contract Management, Engineering Management, Financial Analysis, Governance, Program Management, Project Design, Project Finance, Project Implementation, Project Management, Project Management Life Cycle, Project Performance, Project Risk Management, Project Scoping, Return On Investment, Risk Management, Scope Management, Stakeholder Analysis, Stakeholder Engagement, Stakeholder Management","1,232",Physical Science and Engineering
https://www.coursera.org/learn/energy-environment-life,"Energy, Environment, and Everyday Life",University of Illinois Urbana-Champaign,"23,888",4.7,Beginner level,5 weeks at 10 hours a week,"Climate Change Mitigation, Emerging Technologies, Environment, Sustainable Technologies, Economics, Oil and Gas, Energy and Utilities, Physics, Environmental Science, Electrical Power, Chemistry",221,Physical Science and Engineering
https://www.coursera.org/learn/abc-sostenibilidad,El ABC de la sostenibilidad,Campus BBVA,"8,406",4.8,Beginner level,1 week at 10 hours a week,"Sustainability Reporting, Stakeholder Engagement, Environment and Resource Management, Diversity Awareness, Economic Development, Socioeconomics, Sustainable Systems, Environmental Social And Corporate Governance (ESG), Sustainable Development, Health Equity, Sustainable Business, Corporate Sustainability, Climate Change Adaptation, Environment, Social Justice, Environmental Science, Water Sustainability",360,Physical Science and Engineering
https://www.coursera.org/learn/foundation-systems-monitoring-and-erection-methods,"Foundation Systems, Monitoring and Erection Methods",L&T EduTech,,,Advanced level,2 weeks to complete,"Structural Engineering, Engineering, Continuous Monitoring, Structural Analysis, Civil Engineering, Maintenance, Repair, and Facility Services, Engineering Design Process, Property Maintenance, Engineering Practices, Failure Analysis, Engineering Calculations, Construction, Architecture and Construction, Construction Engineering, Environmental Monitoring",,Physical Science and Engineering
https://www.coursera.org/learn/da-xue-hua-xue,大学化学,Peking University,"10,487",4.9,,3 weeks to complete,"Experimentation, Engineering, Scientific, and Technical Instruments, Materials science, Chemistry, Physical Science, Energy and Utilities, Physics",139,Physical Science and Engineering
https://www.coursera.org/specializations/chemical-hazards-and-process-safety,Chemical Hazards and Process Safety Specialization,"University of California, Davis","8,457",4.8,Advanced level,16 weeks to complete,"Accident Prevention, Chemical Engineering, Engineering Analysis, Environment Health And Safety, Failure Analysis, Hazard Analysis, Hazard Communication (HazCom), Incident Management, Occupational Health, Personal protective equipment, Process Control, Process Engineering, Risk Analysis, Risk Management, Risk Management Framework, Risk Mitigation, Safety and Security, Safety Assurance, Safety Standards, Safety Training",315,Physical Science and Engineering
https://www.coursera.org/specializations/fpga-design,FPGA Design for Embedded Systems Specialization,University of Colorado Boulder,"30,899",4.5,Intermediate level,2 months to complete,"Application Specific Integrated Circuits, Computer Architecture, Debugging, Electrical and Computer Engineering, Electronic Hardware, Electronic Systems, Electronics Engineering, Embedded Systems, Engineering Documentation, Hardware Architecture, Hardware Design, Laboratory Experience, Software Development, Software Development Tools, Systems Design, Test Case, Verification And Validation","1,734",Physical Science and Engineering
https://www.coursera.org/learn/tesoros-de-la-fisica,Tesoros de la Física y sus Descubridores I,Universidad de los Andes,"38,218",4.8,Beginner level,4 weeks at 10 hours a week,"Scientific Methods, Experimentation, Mechanics, General Science and Research, European History, World History, Physics, Ancient History, Energy and Utilities",859,Physical Science and Engineering
https://www.coursera.org/learn/solar-cell,Organic Solar Cells - Theory and Practice,Technical University of Denmark (DTU),"74,335",4.7,,2 weeks to complete,"Sustainable Technologies, Product Testing, Materials science, Product Lifecycle Management, Technical Standard, Laboratory Testing, Chemistry, Electrical Power, Manufacturing Processes","1,238",Physical Science and Engineering
https://www.coursera.org/learn/oceanografia,Oceanografía: una clave para entender mejor nuestro mundo,Universitat de Barcelona,"20,142",4.6,,3 weeks to complete,"Chemistry, Climate Change Adaptation, Environmental Science, Environment, Water Quality, Physical Science, Remote Access Systems, Water Resources, Geospatial Information and Technology, Spatial Data Analysis, Global Positioning Systems",357,Physical Science and Engineering
https://www.coursera.org/learn/slope-engineering,Slope Engineering,The Hong Kong University of Science and Technology,"2,528",4.7,Beginner level,1 week to complete,"Mechanics, Failure Analysis, Hazard Analysis, Physical Science, Geospatial Information and Technology, Structural Analysis, Engineering Analysis, Experimentation, Risk Control, Civil Engineering, Augmented and Virtual Reality (AR/VR)",65,Physical Science and Engineering
https://www.coursera.org/learn/ceramics-and-composites,Ceramics and Composites,Arizona State University,"3,149",4.4,Intermediate level,2 weeks to complete,"Materials science, Manufacturing Processes, Chemical Engineering, Mechanical Engineering, Structural Analysis, Engineering Calculations, Failure Analysis",50,Physical Science and Engineering
https://www.coursera.org/learn/geometrical-physical-optics,Physics of Geometrical and Physical Optics,Rice University,"1,605",,Intermediate level,2 weeks to complete,"Problem Solving, Calculus, Algebra, Geometry, Physics, Physical Science, Mathematical Modeling, Engineering Analysis, Applied Mathematics, Trigonometry, Mathematical Theory & Analysis, Advanced Mathematics",,Physical Science and Engineering
https://www.coursera.org/learn/modeling-ic-processes-emerging-microtechnology,"Modeling, IC Processes and Emerging Microtechnology",University of Minnesota,,,,1 week to complete,"Mathematical Modeling, Artificial Intelligence, Simulation and Simulation Software, Computer Architecture, Process Engineering, Semiconductors, Finite Element Methods, Electronic Components, Electronic Systems, Manufacturing Processes, Emerging Technologies, Scalability, Micrometer",,Physical Science and Engineering
https://www.coursera.org/learn/macroscopic-microscopic-thermodynamics,Fundamentals of Macroscopic and Microscopic Thermodynamics,University of Colorado Boulder,"18,088",4.3,Advanced level,,"Calculus, Probability Distribution, Physics, Engineering, Statistical Methods, Physical Science, Mechanical Engineering, Chemistry",270,Physical Science and Engineering
https://www.coursera.org/learn/systems-engineering-fundamentals-part-2,Systems Engineering Fundamentals Part 2,University of Colorado System,,,Intermediate level,,"Systems Architecture, Systems Development Life Cycle, Risk Management, Verification And Validation, Systems Integration, Systems Analysis, Systems Design, Configuration Management, Systems Development, Requirements Analysis, Maintainability, Reliability, Systems Engineering, Risk Management Framework",,Physical Science and Engineering
https://www.coursera.org/learn/climate-resilience-and-urban-sustainability,Climate Resilience and Urban Sustainability,University of Colorado Boulder,,5.0,Beginner level,2 weeks to complete,"Land Development, Social Justice, Sustainable Design, Social Impact, Climate Change Mitigation, Energy and Utilities, Community Development, Environmental Laws, Environmental Science, Systems Thinking, Socioeconomics, Sustainable Development, Environmental Policy, Climate Change Adaptation",10,Physical Science and Engineering
https://www.coursera.org/learn/microcontrollers-basic-architecture-and-design,Microcontrollers: Basic Architecture and Design,University of Colorado Boulder,"1,612",,Intermediate level,3 weeks to complete,"Computer Architecture, Peripheral Devices, Digital Design, Electronic Components, Hardware Design, Electronics, Electronics Engineering, Application Design, Microarchitecture, Debugging, System Configuration, Electronic Systems, Embedded Systems, Electronic Hardware, Hardware Architecture",,Physical Science and Engineering
https://www.coursera.org/learn/extinctions-past-present-and-future,"Extinctions: Past, Present, & Future",Emory University,"10,693",4.8,Beginner level,2 weeks at 10 hours a week,"Climate Change Adaptation, Environmental Issue, Natural Resource Management, Environment, Environmental Science, Timelines, World History, Environment and Resource Management, Physical Science, Biology, Ancient History",138,Physical Science and Engineering
https://www.coursera.org/learn/statistical-thermodynamics-cm,Statistical Thermodynamics: Molecules to Machines,Carnegie Mellon University,"14,178",3.9,Intermediate level,1 week to complete,"Mechanical Engineering, Chemical Engineering, Mathematical Modeling, Biology, Molecular, Cellular, and Microbiology, Materials science, Physical Science, Chemistry, Engineering, Physics",52,Physical Science and Engineering
https://www.coursera.org/learn/mbse,MBSE: Model-Based Systems Engineering,University at Buffalo,"34,854",4.4,Beginner level,2 weeks at 10 hours a week,"Manufacturing Processes, Product Lifecycle Management, Process Analysis, Verification And Validation, Enterprise Architecture, Internet Of Things, Model Based Systems Engineering, Industrial Engineering, Simulation and Simulation Software, Systems Engineering",903,Physical Science and Engineering
https://www.coursera.org/learn/basics-of-electrical-protection-system,Basics of Electrical Protection System,L&T EduTech,"12,364",4.5,Beginner level,1 week to complete,"Basic Electrical Systems, Electrical Engineering, High Voltage, Electrical Power, Electrical Systems, Low Voltage, Coordination, Electrical Safety, Electrical Equipment, Electric Power Systems, Three-Phase",75,Physical Science and Engineering
https://www.coursera.org/learn/leds-semiconductor-lasers,Light Emitting Diodes and Semiconductor Lasers,University of Colorado Boulder,"12,541",3.7,Advanced level,3 weeks at 10 hours a week,"Electronics, Display Devices, Semiconductors, Physics, Materials science, Applied Mathematics, Mathematical Modeling, Electronic Components, Electrical Engineering, Engineering Calculations",51,Physical Science and Engineering
https://www.coursera.org/learn/astrobiology,Astrobiology and the Search for Extraterrestrial Life,The University of Edinburgh,"92,320",4.8,,1 week to complete,"Scientific Methods, Biology, Environmental Science, Microbiology, Research, Environment, Biochemistry, Life Sciences, Chemistry","2,684",Physical Science and Engineering
https://www.coursera.org/learn/wind-energy,Wind Energy,Technical University of Denmark (DTU),"172,563",4.7,,3 weeks to complete,"Energy and Utilities, Structural Analysis, Failure Analysis, Sustainable Engineering, Electrical Power, Forecasting, Mechanical Engineering, Systems Engineering, Materials science, Financial Analysis, Environmental Monitoring, Engineering, Engineering Calculations, High Voltage, Financial Forecasting","7,289",Physical Science and Engineering
https://www.coursera.org/learn/vlsi-chip-design-and-simulation-with-electric-vlsi-eda-tool,VLSI Chip Design and Simulation with Electric VLSI EDA Tool,L&T EduTech,"6,402",4.5,Intermediate level,1 week to complete,"Simulation and Simulation Software, Electronics Engineering, Hardware Design, Software Installation, Computer Architecture, Computational Logic, Electronic Components, Electronic Systems, Semiconductors, Diagram Design, Electrical Engineering, Low Voltage, Verification And Validation, Schematic Diagrams",38,Physical Science and Engineering
https://www.coursera.org/learn/modeling-with-simulink,Modeling and Simulation with Simulink,MathWorks,"7,395",4.8,Beginner level,1 week to complete,"Model Based Systems Engineering, Performance Tuning, Test Case, Mathematical Modeling, Engineering Analysis, Simulation and Simulation Software, Automation Engineering, Systems Design, Engineering Design Process, Control Systems, Systems Analysis",55,Physical Science and Engineering
https://www.coursera.org/learn/electricity,Electric Industry Operations and Markets,Duke University,"56,761",4.8,Beginner level,,"Operational Efficiency, Plant Operations and Management, Basic Electrical Systems, Environmental Regulations, Market Dynamics, Electric Power Systems, Dispatching, Electrical Power, Regulatory Compliance, Energy and Utilities, Operating Cost, Capacity Management","1,567",Physical Science and Engineering
https://www.coursera.org/learn/journey-knowledge-action,Journey Conversations: Weaving Knowledge and Action,Yale University,"7,561",4.8,,4 weeks to complete,"Liberal Arts, Environment, Systems Thinking, Storytelling, Community Development, Physics, Environmental Science, Anthropology, Cultural Diversity, Biology, Teaching, Sustainable Development",164,Physical Science and Engineering
https://www.coursera.org/learn/gis-mapping-spatial-analysis-capstone,"GIS, Mapping, and Spatial Analysis Capstone",University of Toronto,"19,088",4.9,Beginner level,1 week at 10 hours a week,"Data Visualization, ArcGIS, Geospatial Mapping, Metadata Management, Data Integration, Data Management, Data Mapping, Data Compilation, Spatial Analysis, Data Storytelling",324,Physical Science and Engineering
https://www.coursera.org/learn/working-for-a-sustainable-future,Working for a sustainable future: concepts and approaches,Lund University,"8,253",4.7,Beginner level,2 weeks at 10 hours a week,"Environmental Science, Environment, Mathematical Modeling, Sustainability Standards, Environmental Policy, Climate Change Mitigation, Natural Resource Management, Innovation, Sustainable Technologies, Climate Change Adaptation, Policy Development, Sustainable Development, Systems Thinking, Geospatial Information and Technology, Sustainable Business",124,Physical Science and Engineering
https://www.coursera.org/learn/history-of-rocket-science,The History of Rocket Science,University of Michigan,,4.9,Beginner level,1 week to complete,"Emerging Technologies, Aerospace Basic Quality System Standards, International Relations, World History, Timelines, Engineering Design Process, Manufacturing and Production, Political Sciences",24,Physical Science and Engineering
https://www.coursera.org/learn/circular-economy,Circular Economy - Sustainable Materials Management,Lund University,"82,546",4.8,Beginner level,2 weeks at 10 hours a week,"Supply Management, Sustainable Development, Environmental Science, Stakeholder Engagement, Policy Analysis, Environmental Policy, Strategic Sourcing, Environment and Resource Management, Sustainable Design, Innovation, Social Impact, Environmental Engineering, Sustainable Business, Business Analysis","2,072",Physical Science and Engineering
https://www.coursera.org/specializations/intro-semiconductor-micro-electromechanical-systems,Introduction to Semiconductor and MEMS Fabrication Specialization,University of Minnesota,,4.9,Intermediate level,4 weeks to complete,"Biomedical Engineering, Computer Architecture, Electrical Engineering, Electronic Components, Electronic Systems, Electronics, Electronics Engineering, Emerging Technologies, Finite Element Methods, Laboratory Testing, Manufacturing Processes, Materials science, Mechanical Design, Mechanical Engineering, Medical Devices, Process Control, Process Engineering, Product Testing, Quality Assurance, Semiconductors",10,Physical Science and Engineering
https://www.coursera.org/specializations/health-safety-environmental-hse-engineering,"Health, Safety, and Environmental (HSE) Engineering Specialization",Khalifa University,"7,141",4.7,Beginner level,4 weeks to complete,"Accident Prevention, Accident Reporting, Engineering, Engineering Management, Environment and Resource Management, Environment Health And Safety, Environmental Engineering, Environmental Engineering and Restoration, Environmental Laws, Environmental Management Systems, Environmental Monitoring, Environmental Regulations, Environmental Resource Management, Fire And Life Safety, Hazardous Waste Operations And Emergency Response Standard (HAZWOPER), Occupational Health, Risk Analysis, Risk Management, Risk Management Framework, Safety Training",213,Physical Science and Engineering
https://www.coursera.org/learn/engineering-of-structures-tension,Engineering of Structures: Tension,Dartmouth College,"6,228",4.9,Beginner level,1 week to complete,"Mechanics, Civil Engineering, Materials science, Engineering Analysis, Structural Analysis, Engineering Design Process, Structural Engineering, Construction",78,Physical Science and Engineering
https://www.coursera.org/learn/flight-mecha-balance,Flight mechanics - Propulsive balance and energy,ISAE-SUPAERO,"4,060",4.7,Intermediate level,,"Engineering, Thermal Management, Control Systems, Engineering Calculations, Mathematical Modeling, Energy and Utilities, Physics, Engineering Analysis, Mechanics",62,Physical Science and Engineering
https://www.coursera.org/specializations/power-electronics,Power Electronics Specialization,University of Colorado Boulder,"83,470",4.7,Intermediate level,2 months to complete,"Control Systems, Design Specifications, Electric Power Systems, Electrical Engineering, Electrical Power, Electrical Systems, Electronic Components, Electronic Systems, Electronics, Electronics Engineering, Engineering Design Process, Engineering Documentation, Hardware Design, Power Electronics, Semiconductors, Simulation and Simulation Software, Simulations, Technical Communication, USB","4,284",Physical Science and Engineering
https://www.coursera.org/learn/neutrino-physics,Introduction to Neutrino Physics,Universitat Autònoma de Barcelona,,,Beginner level,,"Engineering, Scientific, and Technical Instruments, Laboratory Research, Physical Science, General Science and Research, Experimentation, Physics",,Physical Science and Engineering
https://www.coursera.org/learn/teach-light-color,Exploring Light: Hands-on Activities and Strategies for Teachers,Exploratorium,"10,863",4.8,Intermediate level,,"Visualization (Computer Graphics), Constructive Feedback, Physics, Learning Strategies, Scientific Methods, Experimentation, Instructional Design, Laboratory Experience, Investigation, Educational Materials, Collaboration",56,Physical Science and Engineering
https://www.coursera.org/learn/solidworks-assemblies-and-exam-level-part-modeling,SOLIDWORKS Assemblies and Exam Level Part Modeling,Dassault Systèmes,"2,454",4.6,Beginner level,1 week to complete,"Computer-Aided Design, Mechanical Design, Engineering Drawings, 3D Modeling, Assembly Drawing",52,Physical Science and Engineering
https://www.coursera.org/learn/material-science-engineering,Material Processing,Georgia Institute of Technology,"33,831",4.8,,1 week to complete,"Engineering, Manufacturing Processes, Physical Science, Structural Analysis, Chemistry, Mechanical Engineering, Chemical Engineering, Materials science","1,076",Physical Science and Engineering
https://www.coursera.org/learn/health-safety-and-environmental-engineering-course-two,Risk Management and Industrial Safety,Khalifa University,"4,732",4.7,,,"Root Cause Analysis, Risk Modeling, Hazard Analysis, Investigation, Risk Management, Regulation and Legal Compliance, Occupational Safety And Health, Emergency Response, Accident Reporting, Fire And Life Safety, Human Factors, Accident Prevention, Safety Standards, Risk Mitigation, Risk Analysis, Safety Training",50,Physical Science and Engineering
https://www.coursera.org/learn/xdesign-revolution-and-cut-features,xDesign Revolution and Cut Features,Dassault Systèmes,,,Beginner level,,"3D Modeling, Mechanical Engineering, Computer-Aided Design, Mechanical Design",,Physical Science and Engineering
https://www.coursera.org/learn/nonlinear-kalman-filters-parameter-estimation,Nonlinear Kalman Filters (and Parameter Estimation),University of Colorado System,,,Intermediate level,2 weeks to complete,"Computer Programming Tools, Calculus, Model Evaluation, Control Systems, Estimation, Applied Mathematics, Mathematical Modeling, Numerical Analysis, Simulation and Simulation Software, Derivatives",,Physical Science and Engineering
https://www.coursera.org/learn/qualitative-and-quantitative-analysis-of-disaster-risk,Qualitative and Quantitative Analysis of Disaster Risk,Banco Interamericano de Desarrollo,"8,396",4.7,Advanced level,1 week to complete,"Project Risk Management, Qualitative Research, Vulnerability Assessments, Risk Analysis, Climate Change Adaptation, Resilience, Analysis, Failure Analysis, Risk Modeling, Simulation and Simulation Software, Risk Management, Data Analysis Software",69,Physical Science and Engineering
https://www.coursera.org/learn/analyze,Analyzing the Universe,Rutgers the State University of New Jersey,"20,140",4.8,Beginner level,2 weeks at 10 hours a week,"Science and Research, Data Analysis Software, Applied Mathematics, Spatial Data Analysis, General Science and Research, Estimation, Physical Science, Scientific Visualization, Image Analysis, Scientific Methods, Engineering, Scientific, and Technical Instruments, Physics",234,Physical Science and Engineering
https://www.coursera.org/learn/ingnuclear-principiantes,Ingeniería nuclear para principiantes,Universidad Nacional Autónoma de México,,4.9,Beginner level,3 weeks to complete,"Physics, Materials science, Chemistry, Environmental Engineering, Engineering, Energy and Utilities, Radiation Protection, Control Systems, Safety Standards, Thermal Management",10,Physical Science and Engineering
https://www.coursera.org/learn/origensdavida,Origens da Vida no Contexto Cósmico,Universidade de São Paulo,"72,251",4.8,Beginner level,,"Physics, Biology, Chemistry, General Science and Research, Physical Science, Life Sciences, Environmental Science, Biochemistry, Experimentation","2,114",Physical Science and Engineering
https://www.coursera.org/specializations/sustainable-cities,Sustainable Cities and Communities Specialization,Lund University,"6,990",4.7,Beginner level,4 weeks to complete,"Business Modeling, Case Studies, Climate Change Adaptation, Climate Change Mitigation, Community Development, Environment, Environmental Issue, Environmental Science, Governance, Innovation, Multimedia, Social Impact, Socioeconomics, Sustainable Business, Sustainable Design, Sustainable Development, Sustainable Technologies, Systems Thinking, Water Resources, Water Sustainability","3,026",Physical Science and Engineering
