url,title,partner,enroll,rating,level,duration,skills,reviews
https://www.coursera.org/learn/historical-fiction,"Plagues, Witches, and War: The Worlds of Historical Fiction",University of Virginia,"112,052",4.6,Beginner level,2 weeks at 10 hours a week,"World History, European History, Creativity, Writing, Storytelling, Liberal Arts, Public History, Writing and Editing",630
https://www.coursera.org/learn/visual-literary-culture-in-japan,Words Spun Out of Images: Visual and Literary Culture in Nineteenth Century Japan,The University of Tokyo,"29,854",4.8,Beginner level,3 weeks at 10 hours a week,"Art History, Research",770
https://www.coursera.org/learn/produccion-musical,Introducción a la producción de música,Berklee,"17,798",4.7,,2 weeks to complete,"Music, System Configuration, Editing, Musical Composition, Instrumental Music, File Management, Media Production",264
https://www.coursera.org/learn/how-to-read-a-novel,How to Read a Novel,The University of Edinburgh,"7,448",4.7,Beginner level,,Writing,22
https://www.coursera.org/learn/street-photography-foundations--creative-mindsets,Street Photography: Foundations & Creative Mindsets,Skillshare,,,Beginner level,,"Aesthetics, Adaptability, Creative Thinking, Photo Editing, Patience, Curiosity, Self-Awareness, Creativity, Photography, Storytelling",
https://www.coursera.org/learn/introduction-to-korean-philosophy-and-culture,Introduction to Korean Philosophy and Culture,Sungkyunkwan University,"19,292",4.8,Beginner level,1 week at 10 hours a week,"Language Learning, Research, Liberal Arts, Culture, Intercultural Competence, Cultural Diversity",218
https://www.coursera.org/learn/preserving-cultural-heritage,Recovering the Humankind's Past and Saving the Universal Heritage,Sapienza University of Rome,"18,762",4.4,,1 week to complete,"Case Studies, Data Management, Ancient History, Anthropology, Investigation, Data Modeling, 3D Modeling, Scientific Methods, Timelines, Research, Art History, Cultural Diversity",309
https://www.coursera.org/learn/graphic-elements-design,Graphic Elements of Design: Color Theory and Image Formats,University of Colorado Boulder,"36,435",4.7,Beginner level,1 week at 10 hours a week,"Design, Color Theory, Graphic Design, File Management, Graphic and Visual Design, Image Quality, Digital Design, Design Elements And Principles, Logo Design",594
https://www.coursera.org/learn/kennedy,The Kennedy Half Century,University of Virginia,"27,078",4.7,Beginner level,,"Policy Analysis, Economics, Policy, and Social Studies, Political Sciences, International Relations, Public Policies, Media and Communications, Social Sciences, Public History",504
https://www.coursera.org/learn/3d-character-design-workshop-with-nomad-sculpt,3D Character Design Workshop with Nomad Sculpt,Skillshare,,,Beginner level,,"Computer Graphics, 3D Modeling, Visualization (Computer Graphics), 3D Assets, Color Theory, Animations, Creative Design",
https://www.coursera.org/learn/surface-pattern-design-key-principles-for-amazing-patterns,Surface Pattern Design: Key Principles for Amazing Patterns,Skillshare,,,Intermediate level,,"Graphic and Visual Design Software, Creative Design, Layout Design",
https://www.coursera.org/learn/street-photography-gear-style--on-the-street-skills,"Street Photography: Gear, Style & On-the-Street Skills",Skillshare,,,Beginner level,,"Decision Making, Persistence, Adaptability, Photography, Storytelling, Photo/Video Production and Technology, Resilience, Style Guides, Creativity, Ethical Standards And Conduct, Interpersonal Communications",
https://www.coursera.org/learn/paesaggi-roma-antica,Paesaggi di Roma Antica. Archeologia e storia del Palatino.,Sapienza University of Rome,"4,868",4.8,Beginner level,,"Investigation, World History, Research Methodologies, Spatial Analysis, Ancient History, Culture, Cultural Responsiveness, Scientific Methods, Research, Information Systems, Data Integration, Art History",147
https://www.coursera.org/learn/hd,Introducción a las humanidades digitales,Universidad Nacional Autónoma de México,"3,450",4.7,Beginner level,1 week to complete,"Research Methodologies, Program Development, Human Computer Interaction, Project Planning, Data Mapping, Community Development, Computer Science, Design Thinking, Technical Communication, digital literacy, Intellectual Property, Data Analysis Software, Open Source Technology, Liberal Arts",58
https://www.coursera.org/learn/perspectivas-musica-colaborativa,Perspectivas de música colaborativa,Universidad Nacional Autónoma de México,,,Intermediate level,,"Musical Composition, Content Creation, Music History, Computer Programming Tools, Open Source Technology, Music, Creativity, Aesthetics, Data Sharing, Digital Publishing",
https://www.coursera.org/learn/fundamentals-of-graphic-design-fr,Fondamentaux de l’infographie,California Institute of the Arts,"8,340",4.4,Beginner level,2 weeks at 10 hours a week,"Visualization (Computer Graphics), Design Elements And Principles, Typography, Infographics, Graphic Design, Design, Image Analysis, Computer Graphics, Creativity, Graphic and Visual Design, Color Theory",20
https://www.coursera.org/learn/craft-of-setting-and-description,Creative Writing: The Craft of Setting and Description,Wesleyan University,"69,574",4.7,,,"Writing, Creativity, Content Creation, Writing and Editing, Storytelling","1,408"
https://www.coursera.org/learn/americalatina,América Latina: una introducción,Universidad Nacional Autónoma de México,,,Beginner level,,"Demography, Economics, International Relations, Culture, Environment and Resource Management, European History, Cultural Diversity, Political Sciences, World History, Social Studies",
https://www.coursera.org/learn/the-american-renaissance-and-frederick-douglass,The American Renaissance and Frederick Douglass,Dartmouth College,,,,,"Oral Expression, Liberal Arts, Social Justice, Culture, Storytelling, Writing, Social Studies, Cultural Diversity, Research",
https://www.coursera.org/learn/science-and-religion-101,Science & Religion 101,University of Alberta,"13,462",4.5,,2 weeks to complete,"Ancient History, Science and Research, Research, Anthropology, Physics, Biology",168
https://www.coursera.org/learn/global-affairs-explained-fundamentals,Global Affairs Explained: The Fundamentals,Council on Foreign Relations,,,Beginner level,1 week to complete,"Social Sciences, Political Sciences, Socioeconomics, World History, Analysis, Economics, Policy Analysis, Culture, Governance, Public Policies, Strategic Decision-Making, International Relations",
https://www.coursera.org/learn/poetry-workshop,Sharpened Visions: A Poetry Workshop,California Institute of the Arts,"151,243",4.8,Beginner level,1 week at 10 hours a week,"Peer Review, Music, Creativity, Editing","1,880"
https://www.coursera.org/learn/film-off-ground,Getting Your Film off the Ground,Michigan State University,"16,195",4.5,Beginner level,3 weeks to complete,"Social Media, Proposal Writing, Stakeholder Engagement, Brand Marketing, Campaign Management, Digital Media Strategy, Content Strategy, Fundraising, Content Creation, Social Media Strategy, Fundraising and Crowdsourcing, Grant Writing",57
https://www.coursera.org/learn/guitar-chords,Guitar Chord Voicings: Playing Up The Neck,Berklee,"14,461",4.7,Intermediate level,1 week to complete,"Music, Music Theory, Musical Composition, Instrumental Music, Music Performance",55
https://www.coursera.org/learn/philosophy-physical-sciences,Philosophy and the Sciences: Introduction to the Philosophy of Physical Sciences,The University of Edinburgh,"47,823",4.7,,1 week to complete,"General Science and Research, Science and Research, Physical Science, Research, Research Methodologies, Physics, Scientific Methods",957
https://www.coursera.org/learn/gestion-musical,Gestión musical en América Latina,Universidad Nacional Autónoma de México,,,Beginner level,,"Promotional Strategies, Content Management, Production Management, Cultural Diversity, Music, Digital Publishing, World Music, Social Media Management, Production Planning, Target Audience, Team Management",
https://www.coursera.org/learn/qin-shi-huang,中國古代歷史與人物：秦始皇（Qin Shi Huang),National Taiwan University,"16,033",4.9,,2 weeks to complete,"Culture, Governance, Liberal Arts, Political Sciences, Art History, World History, Ancient History, Case Studies, Public History",228
https://www.coursera.org/learn/egypt-sapienza,Egypt before and after pharaohs.,Sapienza University of Rome,"8,221",4.5,Beginner level,,"Art History, World History, Ancient History, Culture, Cultural Diversity, Anthropology",164
https://www.coursera.org/learn/journey-of-the-universe,Journey of the Universe: The Unfolding of Life,Yale University,"28,277",4.7,,2 weeks to complete,"Anthropology, Creativity, Biology, Environment, Systems Thinking, Environmental Science, Liberal Arts, Physics, Social Studies, Scientific Methods, Timelines, Culture",441
https://www.coursera.org/learn/interdisciplinarity-in-thought-and-practice,Interdisciplinarity in Thought and Practice,Michigan State University,,,Beginner level,1 week to complete,"Creative Thinking, Storytelling, Cognitive flexibility, Brainstorming, Multimedia, Communication, Aesthetics, Critical Thinking, Systems Thinking, Video Editing, Photo Editing, Music",
https://www.coursera.org/learn/egypt,Egiptología (Egyptology),Universitat Autònoma de Barcelona,"81,788",4.9,Beginner level,4 weeks at 10 hours a week,"Art History, Writing, World History, Economics, Cultural Diversity, Ancient History, Anthropology, Timelines","1,506"
https://www.coursera.org/learn/archaeology-heritage-africa,Archaeology and Heritage of Africa,Universitat Autònoma de Barcelona,"2,973",4.7,Beginner level,2 weeks to complete,"Ancient History, Social Sciences, Case Studies, Surveys, Sustainable Development, Cultural Responsiveness, Scientific Methods, Community Development, Culture, Sustainable Systems, Research, Research Methodologies, Environment, Art History, Cultural Diversity, Anthropology",41
https://www.coursera.org/learn/visualizing-womens-work-using-art-media-for-social-justice,Visualizing Women's Work: Using Art Media for Social Justice,University of Michigan,"3,408",4.7,Beginner level,2 weeks to complete,"Public History, Advocacy, Social Impact, Social Justice, Art History, Research, Cultural Diversity, Multimedia, Performing Arts, Creativity",98
https://www.coursera.org/learn/self-reflection-meditation,Meditation: A way to achieve your goals in your life,Korea Advanced Institute of Science and Technology(KAIST),"108,692",4.6,Beginner level,1 week at 10 hours a week,"Self-Awareness, Stress Management, Emotional Intelligence, Mental Concentration, Goal Setting, Personal Development, Positivity, Mindfulness, Relationship Building, Resilience","1,050"
https://www.coursera.org/learn/exploration-to-korean-philosophy-2,EKP2: Formation of Korean Neo-Confucianism,Sungkyunkwan University,,,Intermediate level,1 week to complete,"Culture, Diagram Design, Liberal Arts, Discussion Facilitation, Cultural Diversity",
https://www.coursera.org/learn/deductive-reasoning,Think Again II: How to Reason Deductively,Duke University,"50,887",4.3,Beginner level,1 week at 10 hours a week,"Diagram Design, Information Architecture, Deductive Reasoning, Logical Reasoning",413
https://www.coursera.org/specializations/play-guitar,How to Play Guitar Specialization,Berklee,"41,423",4.8,Beginner level,4 weeks to complete,"Coordination, Creativity, Instrumental Music, Mental Concentration, Music, Music Performance, Music Theory, Musical Composition","2,591"
https://www.coursera.org/learn/introduccin-a-la-produccin-y-apreciacin-musical,Introducción a la Producción y Apreciación musical,SAE Institute México,,,Beginner level,,"Musical Composition, Media Production, Post-Production, Music, Music Theory",
https://www.coursera.org/learn/composicao-escrevendo-letra,Composição: Escrevendo a letra,Berklee,"2,283",4.9,Beginner level,1 week to complete,"Music, Writing and Editing, Music Performance, Writing, Peer Review, Music Theory, Musical Composition, Creativity",25
https://www.coursera.org/learn/black-lives-matter,Black Lives Matter,Johns Hopkins University,"5,365",4.5,Beginner level,2 weeks to complete,"Cultural Diversity, Policy Analysis, Social Sciences, Social Justice, Advocacy, Sociology, Cultural Responsiveness, World History, International Relations, Political Sciences, Demography",82
https://www.coursera.org/learn/color-grading-an-absolute-beginners-crash-course,Color Grading: An Absolute Beginner's Crash Course,Skillshare,,,Beginner level,,"Color Matching, Cinematography",
https://www.coursera.org/learn/cinematography--videography-guide-shot--expert-tips,Cinematography & Videography Guide: Shot & Expert Tips,Skillshare,,,Beginner level,,"Storytelling, Creativity, Content Creation, Videography, Storyboarding, Video Production, Photo/Video Production and Technology, Cinematography",
https://www.coursera.org/specializations/davinciresolve,DaVinci Resolve Specialization,Skillshare,"4,538",4.3,Beginner level,4 weeks to complete,"Animations, Cinematography, Color Matching, Color Theory, Configuration Management, Data Import/Export, Editing, File Management, Image Quality, Motion Graphics, Music, Photo/Video Production and Technology, Post-Production, Storytelling, Timelines, Typography, Video Editing, Video Production, Web Content Accessibility Guidelines",31
https://www.coursera.org/learn/reconstructing-americas-story,Reconstructing America's Story,University of Pennsylvania,"1,628",4.8,Beginner level,3 weeks to complete,"Case Law, Policy Analysis, Storytelling, World History, Political Sciences, Social Justice, Diversity Awareness",24
https://www.coursera.org/learn/race-gender-and-culture,"Race, Gender, and Culture",University of Colorado Boulder,,,Beginner level,,"Diversity Awareness, Cultural Diversity, Social Justice, Socioeconomics, Sociology, World History, Political Sciences, Culture, Social Sciences",
https://www.coursera.org/learn/cinematography--videography-guide-audio--story,Cinematography & Videography Guide: Audio & Story,Skillshare,,,Beginner level,,"Music, Storytelling, Cinematography, Videography, Content Creation, Podcasting, Post-Production, Photo/Video Production and Technology, Video Production",
https://www.coursera.org/learn/the-foundation-of-video-editing,The Foundation of Video Editing,University of Colorado Boulder,"4,875",4.0,Beginner level,2 weeks to complete,"Video Editing, Editing, Video Production, Storytelling, Cinematography",10
https://www.coursera.org/learn/activism-social-movements,ART of the MOOC: Activism and Social Movements,Duke University,"22,313",4.6,,1 week to complete,"Performing Arts, Social Justice, Cultural Diversity, Research, Community Organizing, Advocacy, Creativity, Student Engagement, Social Sciences, Social Impact, Liberal Arts",152
https://www.coursera.org/learn/songwriting-lyrics,Songwriting: Writing the Lyrics,Berklee,"144,299",4.8,Beginner level,1 week at 10 hours a week,"Music, Performing Arts, Musical Composition",909
https://www.coursera.org/learn/exploration-to-korean-philosophy-1,EKP1: Modernity and the Emergence of Korean Philosophy,Sungkyunkwan University,,,Intermediate level,1 week to complete,"Ancient History, World History, Research, Culture, Intercultural Competence, Cultural Diversity",
https://www.coursera.org/learn/philosophy-cognitive-sciences,Philosophy and the Sciences: Introduction to the Philosophy of Cognitive Sciences,The University of Edinburgh,"85,748",4.6,,1 week to complete,"Robotics, Artificial Intelligence, Human Factors, Science and Research, Anthropology, Psychology, Human Learning","1,452"
https://www.coursera.org/learn/premiere-pro-pt-2-transitions-graphics-animation,"Premiere Pro Pt. 2 — Transitions, Graphics & Animation",Skillshare,,,Beginner level,,"Animations, Adobe Premiere, Video Editing, Video Production, Post-Production, Motion Graphics, Graphic and Visual Design",
https://www.coursera.org/learn/altruism,Effective Altruism,Princeton University,"60,720",4.7,Beginner level,1 week at 10 hours a week,"Philanthropy, Program Evaluation, Social Justice, Business Ethics, Ethical Standards And Conduct, Social Impact, Decision Making, Economics",815
https://www.coursera.org/learn/youxi-chanye-gailun,游戏产业概论,Fudan University,"4,334",3.6,Beginner level,2 weeks to complete,"Art History, Augmented and Virtual Reality (AR/VR), Video Game Development, New Product Development, Product Management, Innovation, Product Planning, Game Design, Production Process, Legal Risk, Business, Entrepreneurship, Product Marketing, Regulation and Legal Compliance, Case Studies, Animation and Game Design, Intellectual Property, Corporate Strategy, Global Marketing, Computer Hardware",69
https://www.coursera.org/learn/kunqu,崑曲之美,The Chinese University of Hong Kong,"11,660",4.9,Beginner level,2 weeks to complete,"Classical Music, Music, Art History, Music Performance, Performing Arts, Music History, Liberal Arts, Aesthetics, World Music",705
https://www.coursera.org/learn/kunqu-opera,The Beauty of Kunqu Opera,The Chinese University of Hong Kong,"8,993",4.8,,1 week to complete,"Music, Music Performance, Classical Music, Aesthetics, Music History, Performing Arts, Design, World Music, Art History",206
https://www.coursera.org/learn/guitar-scales-chord-progressions,Guitar Scales and Chord Progressions,Berklee,"51,575",4.7,Intermediate level,1 week at 10 hours a week,"Music Performance, Musical Composition, Music Theory, Music, Instrumental Music, Creativity",392
https://www.coursera.org/learn/experiments-with-sound,Art of the MOOC:  Experiments with Sound,Duke University,"8,684",4.8,Beginner level,1 week to complete,"Creativity, Performing Arts, Electronic Media, Music History, Cultural Diversity, Aesthetics, World Music, Music, Interactive Learning, Public Affairs, Research, Culture, Multimedia, Media and Communications, Music Theory, Music Performance, Experimentation, Musical Composition",77
https://www.coursera.org/learn/kickstartyourcreativitywithprocreatedrawanimals,Kickstart Your Creativity with Procreate: Draw Animals,Skillshare,,,,,"Color Theory, Design Elements And Principles, Creativity, Peer Review, Digital Design",
https://www.coursera.org/learn/touring-101-for-musicians,Touring 101 for Musicians,Berklee,,,Beginner level,1 week to complete,"Marketing Planning, Travel Arrangements, Scheduling, Instagram, Marketing Strategies, Performance Metric, Business Metrics, Marketing, Music Performance, Sales Presentations, Customer Engagement, Booking (Sales), Event Marketing, Business Planning, Professional Networking, Content Marketing, Goal Setting, Proposal Writing, Talent Management",
https://www.coursera.org/learn/ukraine-history-culture-and-identities,"Ukraine: History, Culture and Identities",University of Washington,"10,469",4.7,Beginner level,,"Art History, Economic Development, Community Development, Ancient History, International Relations, Policty Analysis, Research, and Development, Cultural Responsiveness, Cultural Diversity, Culture, Social Studies, Political Sciences, World History, European History",337
https://www.coursera.org/learn/question-reality-mind,Question Reality: Mind,Dartmouth College,"1,758",4.4,Beginner level,,"Mathematics and Mathematical Modeling, Simulations, Theoretical Computer Science, Computational Logic, Psychology, Science and Research, Artificial Intelligence, Logical Reasoning, Experimentation, Computational Thinking",14
https://www.coursera.org/learn/human-spaceflight,A Brief History of Human Spaceflight,University of Houston,"18,158",4.4,,2 weeks to complete,"Failure Analysis, Human Factors, International Relations, Engineering, Safety Assurance, Ancient History",436
https://www.coursera.org/learn/tango,So You Think You Know Tango?,Emory University,"4,764",4.6,Beginner level,"How well do you think you know tango? This two-week mini-course is designed for music lovers, musicians, and dancers who are interested in learning more about the Argentine Tango. It will explore the many dimensions of the Argentine Tango music, including its origins, popularization during the Golden Age, dissemination abroad, evolution into an artistic music-dance form, and adoption by Argentine and international art-music composers to date. The goal is to provide learners with an authentic and holistic tango experience by intersecting scholarly studies of the history, theory, and culture of tango with knowledge of instrumental performance practices. Learners can also learn more about basic tango gestures and steps that embody the music, as well as the poetry of tango.","World Music, Music Performance, Music History, Instrumental Music, Performing Arts, Music Theory, Music",111
https://www.coursera.org/learn/womens-spirituality,A Voice of Their Own. Women's Spirituality in the Middle Ages.,Universitat de Barcelona,"16,612",4.4,Beginner level,1 week at 10 hours a week,"Cultural Diversity, Writing, Music History, European History",112
https://www.coursera.org/learn/affinity-photo-beyond-the-basics--retouching-skills,Affinity Photo: Beyond the Basics – Retouching Skills,Skillshare,,,Intermediate level,,"Computer Graphic Techniques, Photo Editing, Image Quality, Photography",
https://www.coursera.org/learn/holodomor,Famine as Genocide: The Holodomor in Ukraine,University of Alberta,,,Beginner level,3 weeks to complete,"Culture, Socioeconomics, Economics, Political Sciences, International Relations, European History, Media and Communications, World History, Sociology, Case Studies, Social Studies, Social Sciences, Policy Analysis",
https://www.coursera.org/learn/premium-logo-animation-in-adobe-after-effects-3d--fx,Premium Logo Animation in Adobe After Effects: 3D & FX,Skillshare,,,Intermediate level,,"Logo Design, Computer Graphics, File Management, Animations, Cinematography, 3D Modeling, Motion Graphics",
https://www.coursera.org/learn/4-day-creative-reset-reduce-stress--boost-productivity,4 Day Creative Reset: Reduce Stress & Boost Productivity,Skillshare,,,Beginner level,,"Mental Concentration, Mindfulness, Self-Awareness, Resilience, Personal Development, Stress Management, Goal Setting, Creativity, Planning, Growth Mindedness, Prioritization, Productivity",
https://www.coursera.org/learn/rolling-stones,"The Music of the Rolling Stones, 1962-1974",University of Rochester,"12,464",4.8,Beginner level,1 week at 10 hours a week,"Music History, Music, Instrumental Music, Musical Composition",172
https://www.coursera.org/learn/blender-for-filmmakers-3d-set-extension--camera-tracking,Blender for Filmmakers: 3D Set Extension & Camera Tracking,Skillshare,,,Intermediate level,,"Cinematography, Virtual Environment, Animations, 3D Modeling, Computer Graphics, Photo/Video Production and Technology, Video Editing, Post-Production, 3D Assets",
https://www.coursera.org/learn/craft-of-character,Creative Writing: The Craft of Character,Wesleyan University,"97,695",4.5,,,"Storytelling, Writing and Editing, Content Creation","1,956"
https://www.coursera.org/learn/east-asian-religions-ecology,East Asian Religions & Ecology,Yale University,"2,812",4.8,Beginner level,2 weeks to complete,"Sustainable Development, Cultural Diversity, Ancient History, Environment, Culture, Liberal Arts, Natural Resource Management, Environment and Resource Management, Climate Change Programs, Political Sciences, Ethical Standards And Conduct",30
https://www.coursera.org/specializations/intermediate-after-effects,Intermediate After Effects Specialization,Skillshare,,,Intermediate level,4 weeks to complete,"Animations, Media Production, Motion Graphics, Musical Composition, Performance Tuning, Post-Production, Scripting, Timelines, Typography, Video Editing, Video Production",
https://www.coursera.org/learn/multimedia-content-creation,Multimedia Content Creation,Adobe,"15,982",4.8,,2 weeks to complete,"Video Production, Graphic and Visual Design, Digital Media Strategy, Animations, Storytelling, Communication, Content Creation, Multimedia, Infographics, Design, Editing, Web Content, Visual Design",128
https://www.coursera.org/learn/introclassicalmusic,Introduction to Classical Music,Yale University,"262,648",4.9,,7 weeks to complete,"Musical Composition, Music Performance, Classical Music, Art History, Instrumental Music, Performing Arts, Music, Liberal Arts, Music History, Music Theory","4,078"
https://www.coursera.org/learn/fundamentals-of-graphic-design-ru,Основы графического дизайна,California Institute of the Arts,"65,027",4.9,Beginner level,2 weeks at 10 hours a week,"Graphic Design, Creativity, Layout Design, Color Theory, Graphic and Visual Design Software, Image Quality, Typography, Design Elements And Principles",533
https://www.coursera.org/learn/premiere-pro-pt-1--getting-started-editing-basics,Premiere Pro Pt. 1 — Getting Started & Editing Basics,Skillshare,"3,488",4.9,Beginner level,,"Adobe Premiere, Post-Production, Timelines, Editing, Video Editing, File Management",17
https://www.coursera.org/learn/religion-thought-modern-china,"Religion and Thought in Modern China: the Song, Jin, and Yuan",The Chinese University of Hong Kong,"6,880",4.5,,3 weeks to complete,"Governance, Ancient History, Economics, Art History, Political Sciences, Cultural Diversity, World History, Anthropology, Policy Analysis, Sociology",49
https://www.coursera.org/learn/master-raw-editing-in-affinity-photo,Master RAW Editing in Affinity Photo,Skillshare,,,Beginner level,,"Image Quality, Photography, Photo Editing, Post-Production",
https://www.coursera.org/learn/ai-basics-and-tools-for-creativity,AI Basics and Tools for Creativity,University of Michigan,"5,728",4.5,Beginner level,,"Music, Creative Design, Responsible AI, Image Analysis, Artificial Intelligence, Problem Solving, Critical Thinking, Creativity",64
https://www.coursera.org/learn/palatine-hill-archaeology-history,The Changing Landscape of Ancient Rome. Archaeology and History of the Palatine Hill,Sapienza University of Rome,"15,737",4.4,Beginner level,,"Data Collection, European History, Storytelling, Ancient History, Scientific Methods, Governance, Social Sciences, Investigation, Political Sciences, Research, Public History, Culture, Art History, World History",323
https://www.coursera.org/learn/max-weber,《新教伦理与资本主义精神》导读,Fudan University,"10,029",4.6,,1 week to complete,"Culture, Research Methodologies, European History, World History, Qualitative Research, Social Sciences, Political Sciences, Economics, Sociology, Ethical Standards And Conduct",132
https://www.coursera.org/learn/chinese-philosophy,中国哲学经典著作导读,Xi'an Jiaotong University,"39,994",4.5,,2 weeks to complete,"Systems Thinking, World History, Ethical Standards And Conduct, Liberal Arts, Ancient History, Culture, Human Learning",276
https://www.coursera.org/learn/mythology,Greek and Roman Mythology,University of Pennsylvania,"278,726",4.8,,3 weeks to complete,"Ancient History, Art History, Psychology, Liberal Arts, Cultural Diversity, Sociology, World History, Performing Arts, Anthropology","2,555"
https://www.coursera.org/learn/introduccion-arte-sonoro,Introducción al Arte Sonoro,Universitat de Barcelona,"10,074",4.8,Beginner level,,"Music Theory, Musical Composition, Liberal Arts, Art History, Vibrations, Experimentation, Psychology, Performing Arts, Music History, Aesthetics, Electronic Media, Music, Instrumental Music, Multimedia, Music Performance",286
https://www.coursera.org/learn/grabacion-musical,Grabación y postproducción musical dentro y fuera del estudio,Universidad Nacional Autónoma de México,"4,239",4.7,Intermediate level,,"Post-Production, Media Production, Musical Composition, Instrumental Music, Music, Editing",80
https://www.coursera.org/learn/bian-ju,编剧：像导演一样编剧,Fudan University,"5,219",4.8,,1 week to complete,"Creativity, Storytelling, Storyboarding, Content Creation, Writing",63
https://www.coursera.org/specializations/nomad-sculpt-for-beginners,Nomad Sculpt for Beginners Specialization,Skillshare,,,Beginner level,4 weeks to complete,"3D Assets, 3D Modeling, Animation and Game Design, Animations, Color Theory, Computer Graphic Techniques, Computer Graphics, Creative Design, Data Import/Export, Design Elements And Principles, Image Quality, User Interface (UI), Visualization (Computer Graphics)",
https://www.coursera.org/learn/music-and-social-action,Music and Social Action,Yale University,"25,701",4.7,,3 weeks to complete,"Case Studies, Public Affairs, Art History, Performing Arts, Social Impact, Cultural Diversity, Social Justice, Music, Liberal Arts, Community Development, Music History, Aesthetics, Classical Music, Education and Training",181
https://www.coursera.org/learn/advanced-videography-documentary-and-promo-editing,Advanced Videography: Documentary and Promo Editing,Skillshare,,,Intermediate level,,"Video Production, Design Reviews, Cinematography, Videography, Peer Review, Creativity, Photography, Post-Production, Video Editing",
https://www.coursera.org/learn/curanderismo-plants,Curanderismo: Traditional Healing Using Plants,University of New Mexico,"29,835",4.7,Beginner level,2 weeks at 10 hours a week,"Preventative Care, Health Education, Health Care, Pain Management, Cultural Diversity, Stress Management, Nutrition and Diet",232
https://www.coursera.org/learn/ethics-and-ai-a-philosophical-guide-to-responsible-use,Ethics and AI: A Philosophical Guide to Responsible Use,Northeastern University ,,,,2 weeks to complete,"Regulation and Legal Compliance, Research Methodologies, Governance, General Data Protection Regulation (GDPR), Scientific Methods, Ethical Standards And Conduct, Law, Regulation, and Compliance, Data Ethics, Oral Expression, Artificial Intelligence, Responsible AI, Computational Logic, Research",
https://www.coursera.org/specializations/grammygo-music-production-award-worthy-songs,Music Production: Crafting Award-Worthy Songs  Specialization,GRAMMY GO,"4,545",4.3,Beginner level,12 weeks to complete,"Creativity, Editing, Instrumental Music, Media Production, Music, Music Performance, Music Theory, Musical Composition, Post-Production, System Configuration",10
https://www.coursera.org/learn/personal-essay,Writing a Personal Essay,Wesleyan University,"14,235",4.5,,,"Storytelling, Detail Oriented, Organizational Skills, Writing, Personal Development, Overcoming Obstacles, Editing, Self-Awareness",89
https://www.coursera.org/learn/xila-zhexue,活用希臘哲學 (Understanding the Greek Philosophy),National Taiwan University,"14,958",4.9,Beginner level,2 weeks to complete,"Political Sciences, Ethical Standards And Conduct, Cultural Diversity, Liberal Arts, Research, Ancient History, European History, Scientific Methods, Social Studies",248
